time,goes_pixels
2019-08-15 09:00:00,6985
2019-08-15 09:10:00,7023
2019-08-15 09:20:00,7033
2019-08-15 09:30:00,7070
2019-08-15 09:40:00,7107
2019-08-15 09:50:00,7138
2019-08-15 10:00:00,7187
2019-08-15 10:10:00,7238
2019-08-15 10:20:00,7289
2019-08-15 10:30:00,7346
2019-08-15 10:40:00,7406
2019-08-15 10:50:00,7464
2019-08-15 11:00:00,7517
2019-08-15 11:10:00,7558
2019-08-15 11:20:00,7626
2019-08-15 11:30:00,7686
2019-08-15 11:40:00,7747
2019-08-15 11:50:00,7810
2019-08-15 12:00:00,7890
2019-08-15 12:10:00,7952
2019-08-15 12:20:00,8022
2019-08-15 12:30:00,8095
2019-08-15 12:40:00,8163
2019-08-15 12:50:00,8223
2019-08-15 13:00:00,8293
2019-08-15 13:10:00,8366
2019-08-15 13:20:00,8419
2019-08-15 13:30:00,8483
2019-08-15 13:40:00,8545
2019-08-15 13:50:00,8608
2019-08-15 14:00:00,8672
2019-08-15 14:10:00,8723
2019-08-15 14:20:00,8778
2019-08-15 14:30:00,8820
2019-08-15 14:40:00,8883
2019-08-15 14:50:00,8918
2019-08-15 15:00:00,8962
2019-08-15 15:10:00,9002
2019-08-15 15:20:00,9044
2019-08-15 15:30:00,9068
2019-08-15 15:40:00,9105
2019-08-15 15:50:00,9130
2019-08-15 16:00:00,9165
2019-08-15 16:10:00,9176
2019-08-15 16:20:00,9187
2019-08-15 16:30:00,9185
2019-08-15 16:40:00,9189
2019-08-15 16:50:00,9191
2019-08-15 17:00:00,9202
2019-08-15 17:10:00,9176
2019-08-15 17:20:00,9147
2019-08-15 17:30:00,9090
2019-08-15 17:40:00,9068
2019-08-15 17:50:00,9023
2019-08-15 18:00:00,8956
2019-08-15 18:10:00,8908
2019-08-15 18:20:00,8831
2019-08-15 18:30:00,8765
2019-08-15 18:40:00,8701
2019-08-15 18:50:00,8627
2019-08-15 19:00:00,8552
2019-08-15 19:10:00,8473
2019-08-15 19:20:00,8394
2019-08-15 19:30:00,8314
2019-08-15 19:40:00,8240
2019-08-15 19:50:00,8163
2019-08-15 20:00:00,8089
2019-08-15 20:10:00,8010
2019-08-15 20:20:00,7943
2019-08-15 20:30:00,7871
2019-08-15 20:40:00,7790
2019-08-15 20:50:00,7710
2019-08-15 21:00:00,7630
2019-08-15 21:10:00,7558
2019-08-15 21:20:00,7487
2019-08-15 21:30:00,7453
2019-08-15 21:40:00,7422
2019-08-15 21:50:00,7402
2019-08-15 22:00:00,7382
2019-08-15 22:10:00,7374
2019-08-15 22:20:00,7358
2019-08-15 22:30:00,7346
2019-08-15 22:40:00,7358
2019-08-15 22:50:00,7358
2019-08-15 23:00:00,7362
2019-08-15 23:10:00,7350
2019-08-15 23:20:00,7350
2019-08-15 23:30:00,7350
2019-08-15 23:40:00,7350
2019-08-15 23:50:00,7330
2019-08-16 00:00:00,7305
2019-08-16 00:10:00,7310
2019-08-16 00:20:00,7281
2019-08-16 00:30:00,7297
2019-08-16 00:40:00,7305
2019-08-16 00:50:00,7305
2019-08-16 01:00:00,7293
2019-08-16 01:10:00,7293
2019-08-16 01:20:00,7272
2019-08-16 01:30:00,7264
2019-08-16 01:40:00,7268
2019-08-16 01:50:00,7255
2019-08-16 02:00:00,7226
2019-08-16 02:10:00,7204
2019-08-16 02:20:00,7191
2019-08-16 02:30:00,7191
2019-08-16 02:40:00,7195
2019-08-16 02:50:00,7178
2019-08-16 03:00:00,7174
2019-08-16 03:10:00,7165
2019-08-16 03:20:00,7151
2019-08-16 03:30:00,7134
2019-08-16 03:40:00,7147
2019-08-16 03:50:00,7169
2019-08-16 04:00:00,7182
2019-08-16 04:10:00,7182
2019-08-16 04:20:00,7182
2019-08-16 04:30:00,7187
2019-08-16 04:40:00,7217
2019-08-16 04:50:00,7226
2019-08-16 05:00:00,7204
2019-08-16 05:10:00,7191
2019-08-16 05:20:00,7165
2019-08-16 05:30:00,7156
2019-08-16 05:40:00,7160
2019-08-16 05:50:00,7151
2019-08-16 06:00:00,7134
2019-08-16 06:10:00,7120
2019-08-16 06:20:00,7088
2019-08-16 06:30:00,7056
2019-08-16 06:40:00,7042
2019-08-16 06:50:00,7037
2019-08-16 07:00:00,7033
2019-08-16 07:10:00,7042
2019-08-16 07:20:00,7052
2019-08-16 07:30:00,7056
2019-08-16 07:40:00,7061
2019-08-16 07:50:00,7070
2019-08-16 08:00:00,7088
2019-08-16 08:10:00,7065
2019-08-16 08:20:00,7037
2019-08-16 08:30:00,7004
2019-08-16 08:40:00,7019
2019-08-16 08:50:00,7037
2019-08-16 09:00:00,7023
2019-08-16 09:10:00,7033
2019-08-16 09:20:00,7033
2019-08-16 09:30:00,7047
2019-08-16 09:40:00,7065
2019-08-16 09:50:00,7107
2019-08-16 10:00:00,7151
2019-08-16 10:10:00,7208
2019-08-16 10:20:00,7255
2019-08-16 10:30:00,7314
2019-08-16 10:40:00,7366
2019-08-16 10:50:00,7429
2019-08-16 11:00:00,7569
2019-08-16 11:10:00,7468
2019-08-16 11:20:00,7378
2019-08-16 11:30:00,7561
2019-08-16 11:40:00,7301
2019-08-16 11:50:00,7285
2019-08-16 12:00:00,7213
2019-08-16 12:10:00,7191
2019-08-16 12:20:00,7234
2019-08-16 12:30:00,7338
2019-08-16 12:40:00,7554
2019-08-16 12:50:00,7626
2019-08-16 13:00:00,7723
2019-08-16 13:10:00,7780
2019-08-16 13:20:00,8013
2019-08-16 13:30:00,8190
2019-08-16 13:40:00,8337
2019-08-16 13:50:00,8419
2019-08-16 14:00:00,8322
2019-08-16 14:10:00,8490
2019-08-16 14:20:00,8353
2019-08-16 14:30:00,8406
2019-08-16 14:40:00,8483
2019-08-16 14:50:00,8634
2019-08-16 15:00:00,8703
2019-08-16 15:10:00,8767
2019-08-16 15:20:00,8791
2019-08-16 15:30:00,8914
2019-08-16 15:40:00,8996
2019-08-16 15:50:00,8952
2019-08-16 16:00:00,9023
2019-08-16 16:10:00,9069
2019-08-16 16:20:00,9058
2019-08-16 16:30:00,9050
2019-08-16 16:40:00,9029
2019-08-16 16:50:00,9031
2019-08-16 17:00:00,9048
2019-08-16 17:10:00,9073
2019-08-16 17:20:00,9046
2019-08-16 17:30:00,8986
2019-08-16 17:40:00,8974
2019-08-16 17:50:00,8877
2019-08-16 18:00:00,8879
2019-08-16 18:10:00,8823
2019-08-16 18:20:00,8754
2019-08-16 18:30:00,8701
2019-08-16 18:40:00,8622
2019-08-16 18:50:00,8548
2019-08-16 19:00:00,8471
2019-08-16 19:10:00,8416
2019-08-16 19:20:00,8340
2019-08-16 19:30:00,8258
2019-08-16 19:40:00,8185
2019-08-16 19:50:00,8109
2019-08-16 20:00:00,8028
2019-08-16 20:10:00,7968
2019-08-16 20:20:00,7909
2019-08-16 20:30:00,7830
2019-08-16 20:40:00,7757
2019-08-16 20:50:00,7672
2019-08-16 21:00:00,7601
2019-08-16 21:10:00,7539
2019-08-16 21:20:00,7502
2019-08-16 21:30:00,7479
2019-08-16 21:40:00,7445
2019-08-16 21:50:00,7414
2019-08-16 22:00:00,7402
2019-08-16 22:10:00,7390
2019-08-16 22:20:00,7378
2019-08-16 22:30:00,7366
2019-08-16 22:40:00,7354
2019-08-16 22:50:00,7342
2019-08-16 23:00:00,7330
2019-08-16 23:10:00,7334
2019-08-16 23:20:00,7318
2019-08-16 23:30:00,7293
2019-08-16 23:40:00,7272
2019-08-16 23:50:00,7260
2019-08-17 00:00:00,7251
2019-08-17 00:10:00,7243
2019-08-17 00:20:00,7226
2019-08-17 00:30:00,7208
2019-08-17 00:40:00,7208
2019-08-17 00:50:00,7204
2019-08-17 01:00:00,7204
2019-08-17 01:10:00,7217
2019-08-17 01:20:00,7238
2019-08-17 01:30:00,7276
2019-08-17 01:40:00,7281
2019-08-17 01:50:00,7314
2019-08-17 02:00:00,7334
2019-08-17 02:10:00,7322
2019-08-17 02:20:00,7301
2019-08-17 02:30:00,7276
2019-08-17 02:40:00,7251
2019-08-17 02:50:00,7213
2019-08-17 03:00:00,7200
2019-08-17 03:10:00,7182
2019-08-17 03:20:00,7178
2019-08-17 03:30:00,7182
2019-08-17 03:40:00,7174
2019-08-17 03:50:00,7174
2019-08-17 04:00:00,7182
2019-08-17 04:10:00,7182
2019-08-17 04:20:00,7195
2019-08-17 04:30:00,7217
2019-08-17 04:40:00,7213
2019-08-17 04:50:00,7204
2019-08-17 05:00:00,7204
2019-08-17 05:10:00,7191
2019-08-17 05:20:00,7169
2019-08-17 05:30:00,7147
2019-08-17 05:40:00,7107
2019-08-17 05:50:00,7120
2019-08-17 06:00:00,7111
2019-08-17 06:10:00,7116
2019-08-17 06:20:00,7116
2019-08-17 06:30:00,7107
2019-08-17 06:40:00,7107
2019-08-17 06:50:00,7102
2019-08-17 07:00:00,7084
2019-08-17 07:10:00,7061
2019-08-17 07:20:00,7070
2019-08-17 07:30:00,7084
2019-08-17 07:40:00,7075
2019-08-17 07:50:00,7088
2019-08-17 08:00:00,7084
2019-08-17 08:10:00,7070
2019-08-17 08:20:00,7065
2019-08-17 08:30:00,7065
2019-08-17 08:40:00,7052
2019-08-17 08:50:00,7047
2019-08-17 09:00:00,7037
2019-08-17 09:10:00,7033
2019-08-17 09:20:00,7037
2019-08-17 09:30:00,7056
2019-08-17 09:40:00,7075
2019-08-17 09:50:00,7111
2019-08-17 10:00:00,7151
2019-08-17 10:10:00,7195
2019-08-17 10:20:00,7255
2019-08-17 10:30:00,7297
2019-08-17 10:40:00,7354
2019-08-17 10:50:00,7418
2019-08-17 11:00:00,7479
2019-08-17 11:10:00,7543
2019-08-17 11:20:00,7608
2019-08-17 11:30:00,7672
2019-08-17 11:40:00,7740
2019-08-17 11:50:00,7813
2019-08-17 12:00:00,7893
2019-08-17 12:10:00,7971
2019-08-17 12:20:00,8048
2019-08-17 12:30:00,8126
2019-08-17 12:40:00,8185
2019-08-17 12:50:00,8258
2019-08-17 13:00:00,8335
2019-08-17 13:10:00,8401
2019-08-17 13:20:00,8478
2019-08-17 13:30:00,8536
2019-08-17 13:40:00,8597
2019-08-17 13:50:00,8670
2019-08-17 14:00:00,8728
2019-08-17 14:10:00,8784
2019-08-17 14:20:00,8839
2019-08-17 14:30:00,8887
2019-08-17 14:40:00,8928
2019-08-17 14:50:00,8978
2019-08-17 15:00:00,9021
2019-08-17 15:10:00,9064
2019-08-17 15:20:00,9090
2019-08-17 15:30:00,9130
2019-08-17 15:40:00,9148
2019-08-17 15:50:00,9171
2019-08-17 16:00:00,9194
2019-08-17 16:10:00,9212
2019-08-17 16:20:00,9218
2019-08-17 16:30:00,9230
2019-08-17 16:40:00,9227
2019-08-17 16:50:00,9225
2019-08-17 17:00:00,9209
2019-08-17 17:10:00,9192
2019-08-17 17:20:00,9171
2019-08-17 17:30:00,9134
2019-08-17 17:40:00,9096
2019-08-17 17:50:00,9041
2019-08-17 18:00:00,8988
2019-08-17 18:10:00,8920
2019-08-17 18:20:00,8854
2019-08-17 18:30:00,8786
2019-08-17 18:40:00,8706
2019-08-17 18:50:00,8629
2019-08-17 19:00:00,8560
2019-08-17 19:10:00,8478
2019-08-17 19:20:00,8394
2019-08-17 19:30:00,8327
2019-08-17 19:40:00,8240
2019-08-17 19:50:00,8163
2019-08-17 20:00:00,8086
2019-08-17 20:10:00,8010
2019-08-17 20:20:00,7943
2019-08-17 20:30:00,7858
2019-08-17 20:40:00,7780
2019-08-17 20:50:00,7682
2019-08-17 21:00:00,7590
2019-08-17 21:10:00,7506
2019-08-17 21:20:00,7464
2019-08-17 21:30:00,7422
2019-08-17 21:40:00,7394
2019-08-17 21:50:00,7370
2019-08-17 22:00:00,7334
2019-08-17 22:10:00,7314
2019-08-17 22:20:00,7297
2019-08-17 22:30:00,7285
2019-08-17 22:40:00,7268
2019-08-17 22:50:00,7255
2019-08-17 23:00:00,7238
2019-08-17 23:10:00,7226
2019-08-17 23:20:00,7204
2019-08-17 23:30:00,7191
2019-08-17 23:40:00,7187
2019-08-17 23:50:00,7169
2019-08-18 00:00:00,7120
2019-08-18 00:10:00,7120
2019-08-18 00:20:00,7056
2019-08-18 00:30:00,7014
2019-08-18 00:40:00,7047
2019-08-18 00:50:00,7023
2019-08-18 01:00:00,7037
2019-08-18 01:10:00,6961
2019-08-18 01:20:00,6976
2019-08-18 01:30:00,7009
2019-08-18 01:40:00,6946
2019-08-18 01:50:00,6897
2019-08-18 02:00:00,6856
2019-08-18 02:10:00,7004
2019-08-18 02:20:00,7037
2019-08-18 02:30:00,7042
2019-08-18 02:40:00,7037
2019-08-18 02:50:00,7019
2019-08-18 03:00:00,7023
2019-08-18 03:10:00,7014
2019-08-18 03:20:00,7009
2019-08-18 03:30:00,7004
2019-08-18 03:40:00,7004
2019-08-18 03:49:00,6980
2019-08-18 03:59:00,6990
2019-08-18 04:09:00,6985
2019-08-18 04:19:00,7000
2019-08-18 04:29:00,6990
2019-08-18 04:39:00,6985
2019-08-18 04:49:00,6980
2019-08-18 04:59:00,6985
2019-08-18 05:09:00,6980
2019-08-18 05:19:00,6961
2019-08-18 05:29:00,6951
2019-08-18 05:39:00,6922
2019-08-18 05:49:00,6922
2019-08-18 05:59:00,6922
2019-08-18 06:09:00,6922
2019-08-18 06:19:00,6902
2019-08-18 06:29:00,6897
2019-08-18 06:39:00,6882
2019-08-18 06:49:00,6872
2019-08-18 06:59:00,6877
2019-08-18 07:09:00,6872
2019-08-18 07:19:00,6877
2019-08-18 07:29:00,6882
2019-08-18 07:39:00,6872
2019-08-18 07:49:00,6856
2019-08-18 07:59:00,6856
2019-08-18 08:09:00,6856
2019-08-18 08:19:00,6851
2019-08-18 08:29:00,6856
2019-08-18 08:39:00,6846
2019-08-18 08:49:00,6846
2019-08-18 08:59:00,6846
2019-08-18 09:09:00,6856
2019-08-18 09:19:00,6866
2019-08-18 09:29:00,6902
2019-08-18 09:39:00,6942
2019-08-18 09:49:00,7004
2019-08-18 09:59:00,7088
2019-08-18 10:09:00,7165
2019-08-18 10:19:00,7238
2019-08-18 10:29:00,7326
2019-08-18 10:39:00,7390
2019-08-18 10:49:00,7464
2019-08-18 10:59:00,7536
2019-08-18 11:09:00,7594
2019-08-18 11:19:00,7658
2019-08-18 11:29:00,7737
2019-08-18 11:39:00,7813
2019-08-18 11:49:00,7890
2019-08-18 11:59:00,7955
2019-08-18 12:09:00,8028
2019-08-18 12:19:00,8103
2019-08-18 12:29:00,8171
2019-08-18 12:39:00,8248
2019-08-18 12:49:00,8314
2019-08-18 12:59:00,8384
2019-08-18 13:09:00,8458
2019-08-18 13:19:00,8519
2019-08-18 13:29:00,8588
2019-08-18 13:39:00,8652
2019-08-18 13:49:00,8710
2019-08-18 13:59:00,8771
2019-08-18 14:09:00,8812
2019-08-18 14:19:00,8871
2019-08-18 14:29:00,8920
2019-08-18 14:39:00,8956
2019-08-18 14:49:00,8994
2019-08-18 14:59:00,9046
2019-08-18 15:09:00,9083
2019-08-18 15:19:00,8938
2019-08-18 15:29:00,8831
2019-08-18 15:39:00,8998
2019-08-18 15:49:00,8906
2019-08-18 15:59:00,8928
2019-08-18 16:09:00,9031
2019-08-18 16:19:00,9039
2019-08-18 16:29:00,8952
2019-08-18 16:39:00,9130
2019-08-18 16:49:00,9081
2019-08-18 16:59:00,8784
2019-08-18 17:09:00,8850
2019-08-18 17:19:00,8699
2019-08-18 17:29:00,8602
2019-08-18 17:39:00,8567
2019-08-18 17:49:00,8958
2019-08-18 17:59:00,8934
2019-08-18 18:09:00,8750
2019-08-18 18:19:00,8745
2019-08-18 18:29:00,8758
2019-08-18 18:39:00,8692
2019-08-18 18:49:00,8526
2019-08-18 18:59:00,8330
2019-08-18 19:09:00,8404
2019-08-18 19:19:00,8196
2019-08-18 19:29:00,7974
2019-08-18 19:39:00,7612
2019-08-18 19:49:00,7974
2019-08-18 19:59:00,7958
2019-08-18 20:09:00,7906
2019-08-18 20:19:00,7896
2019-08-18 20:29:00,7842
2019-08-18 20:39:00,7757
2019-08-18 20:49:00,7658
2019-08-18 20:59:00,7569
2019-08-18 21:09:00,7510
2019-08-18 21:19:00,7476
2019-08-18 21:29:00,7429
2019-08-18 21:39:00,7406
2019-08-18 21:49:00,7378
2019-08-18 21:59:00,7370
2019-08-18 22:09:00,7346
2019-08-18 22:19:00,7338
2019-08-18 22:29:00,7314
2019-08-18 22:39:00,7297
2019-08-18 22:49:00,7285
2019-08-18 22:59:00,7264
2019-08-18 23:09:00,7243
2019-08-18 23:19:00,7230
2019-08-18 23:29:00,7217
2019-08-18 23:39:00,7213
2019-08-18 23:49:00,7187
2019-08-18 23:59:00,7191
2019-08-19 00:09:00,7174
2019-08-19 00:19:00,7165
2019-08-19 00:29:00,7151
2019-08-19 00:39:00,7151
2019-08-19 00:49:00,7134
2019-08-19 00:59:00,7120
2019-08-19 01:09:00,7116
2019-08-19 01:19:00,7107
2019-08-19 01:29:00,7102
2019-08-19 01:39:00,7084
2019-08-19 01:49:00,6902
2019-08-19 01:59:00,6804
2019-08-19 02:09:00,6611
2019-08-19 02:19:00,6663
2019-08-19 02:29:00,6576
2019-08-19 02:39:00,6702
2019-08-19 02:49:00,6492
2019-08-19 02:59:00,6663
2019-08-19 03:09:00,6956
2019-08-19 03:19:00,7052
2019-08-19 03:29:00,6985
2019-08-19 03:39:00,7033
2019-08-19 03:49:00,7009
2019-08-19 03:59:00,7014
2019-08-19 04:09:00,6995
2019-08-19 04:19:00,6985
2019-08-19 04:29:00,6976
2019-08-19 04:39:00,6956
2019-08-19 04:49:00,6956
2019-08-19 04:59:00,6951
2019-08-19 05:09:00,6942
2019-08-19 05:19:00,6932
2019-08-19 05:29:00,6927
2019-08-19 05:39:00,6912
2019-08-19 05:49:00,6932
2019-08-19 05:59:00,6907
2019-08-19 06:09:00,6912
2019-08-19 06:19:00,6907
2019-08-19 06:29:00,6917
2019-08-19 06:39:00,6907
2019-08-19 06:49:00,6892
2019-08-19 06:59:00,6897
2019-08-19 07:09:00,6907
2019-08-19 07:19:00,6897
2019-08-19 07:29:00,6897
2019-08-19 07:39:00,6877
2019-08-19 07:49:00,6861
2019-08-19 07:59:00,6851
2019-08-19 08:09:00,6851
2019-08-19 08:19:00,6841
2019-08-19 08:29:00,6841
2019-08-19 08:39:00,6836
2019-08-19 08:49:00,6836
2019-08-19 08:59:00,6830
2019-08-19 09:09:00,6830
2019-08-19 09:19:00,6830
2019-08-19 09:29:00,6872
2019-08-19 09:39:00,6907
2019-08-19 09:49:00,6961
2019-08-19 09:59:00,7047
2019-08-19 10:09:00,7111
2019-08-19 10:19:00,7187
2019-08-19 10:29:00,7276
2019-08-19 10:39:00,7366
2019-08-19 10:49:00,7457
2019-08-19 10:59:00,7554
2019-08-19 11:09:00,7633
2019-08-19 11:19:00,7713
2019-08-19 11:29:00,7800
2019-08-19 11:39:00,7887
2019-08-19 11:49:00,7961
2019-08-19 11:59:00,8036
2019-08-19 12:09:00,8095
2019-08-19 12:19:00,8165
2019-08-19 12:29:00,8245
2019-08-19 12:39:00,8322
2019-08-19 12:49:00,8404
2019-08-19 12:59:00,8473
2019-08-19 13:09:00,8545
2019-08-19 13:19:00,8618
2019-08-19 13:29:00,8677
2019-08-19 13:39:00,8760
2019-08-19 13:49:00,8820
2019-08-19 13:59:00,8881
2019-08-19 14:09:00,8938
2019-08-19 14:19:00,9011
2019-08-19 14:29:00,9094
2019-08-19 14:39:00,9141
2019-08-19 14:49:00,9246
2019-08-19 14:59:00,9248
2019-08-19 15:09:00,9308
2019-08-19 15:19:00,9351
2019-08-19 15:29:00,9336
2019-08-19 15:39:00,9353
2019-08-19 15:49:00,9375
2019-08-19 15:59:00,9102
2019-08-19 16:09:00,9115
2019-08-19 16:19:00,9178
2019-08-19 16:29:00,9372
2019-08-19 16:39:00,9207
2019-08-19 16:49:00,9363
2019-08-19 16:59:00,9198
2019-08-19 17:09:00,9169
2019-08-19 17:19:00,9313
2019-08-19 17:29:00,9275
2019-08-19 17:39:00,9254
2019-08-19 17:49:00,9257
2019-08-19 17:59:00,9120
2019-08-19 18:09:00,9100
2019-08-19 18:19:00,9027
2019-08-19 18:29:00,8883
2019-08-19 18:39:00,8816
2019-08-19 18:49:00,8752
2019-08-19 18:59:00,8656
2019-08-19 19:09:00,8590
2019-08-19 19:19:00,8502
2019-08-19 19:29:00,8409
2019-08-19 19:39:00,8337
2019-08-19 19:49:00,8242
2019-08-19 19:59:00,8171
2019-08-19 20:09:00,8025
2019-08-19 20:19:00,7928
2019-08-19 20:29:00,7906
2019-08-19 20:39:00,7807
2019-08-19 20:49:00,7706
2019-08-19 20:59:00,7623
2019-08-19 21:09:00,7561
2019-08-19 21:19:00,7510
2019-08-19 21:29:00,7472
2019-08-19 21:39:00,7449
2019-08-19 21:49:00,7414
2019-08-19 21:59:00,7402
2019-08-19 22:09:00,7374
2019-08-19 22:19:00,7354
2019-08-19 22:29:00,7334
2019-08-19 22:39:00,7330
2019-08-19 22:49:00,7305
2019-08-19 22:59:00,7285
2019-08-19 23:09:00,7272
2019-08-19 23:19:00,7251
2019-08-19 23:29:00,7230
2019-08-19 23:39:00,7213
2019-08-19 23:49:00,7200
2019-08-19 23:59:00,7182
2019-08-20 00:09:00,7187
2019-08-20 00:19:00,7178
2019-08-20 00:29:00,7165
2019-08-20 00:39:00,7125
2019-08-20 00:49:00,7151
2019-08-20 00:59:00,7116
2019-08-20 01:09:00,7120
2019-08-20 01:19:00,7120
2019-08-20 01:29:00,7111
2019-08-20 01:39:00,7098
2019-08-20 01:49:00,7088
2019-08-20 01:59:00,7084
2019-08-20 02:09:00,7065
2019-08-20 02:19:00,6971
2019-08-20 02:29:00,6861
2019-08-20 02:39:00,6799
2019-08-20 02:49:00,6995
2019-08-20 02:59:00,7056
2019-08-20 03:09:00,7061
2019-08-20 03:19:00,7023
2019-08-20 03:29:00,7033
2019-08-20 03:39:00,6946
2019-08-20 03:49:00,6877
2019-08-20 03:59:00,6951
2019-08-20 04:09:00,6861
2019-08-20 04:19:00,6882
2019-08-20 04:29:00,6882
2019-08-20 04:39:00,6892
2019-08-20 04:49:00,6799
2019-08-20 04:59:00,6751
2019-08-20 05:09:00,6767
2019-08-20 05:19:00,6707
2019-08-20 05:29:00,6841
2019-08-20 05:39:00,6866
2019-08-20 05:49:00,6851
2019-08-20 05:59:00,6887
2019-08-20 06:09:00,6887
2019-08-20 06:19:00,6882
2019-08-20 06:29:00,6872
2019-08-20 06:39:00,6866
2019-08-20 06:49:00,6856
2019-08-20 06:59:00,6810
2019-08-20 07:09:00,6756
2019-08-20 07:19:00,6762
2019-08-20 07:29:00,6696
2019-08-20 07:39:00,6751
2019-08-20 07:49:00,6804
2019-08-20 07:59:00,6718
2019-08-20 08:09:00,6841
2019-08-20 08:19:00,6830
2019-08-20 08:29:00,6836
2019-08-20 08:39:00,6820
2019-08-20 08:49:00,6820
2019-08-20 08:59:00,6825
2019-08-20 09:09:00,6825
2019-08-20 09:19:00,6846
2019-08-20 09:29:00,6872
2019-08-20 09:39:00,6882
2019-08-20 09:49:00,6951
2019-08-20 09:59:00,7023
2019-08-20 10:09:00,7116
2019-08-20 10:19:00,7191
2019-08-20 10:29:00,7268
2019-08-20 10:39:00,7350
2019-08-20 10:49:00,7445
2019-08-20 10:59:00,7539
2019-08-20 11:09:00,7640
2019-08-20 11:19:00,7737
2019-08-20 11:29:00,7839
2019-08-20 11:39:00,7931
2019-08-20 11:49:00,8016
2019-08-20 11:59:00,8089
2019-08-20 12:09:00,8168
2019-08-20 12:19:00,8237
2019-08-20 12:29:00,8311
2019-08-20 12:39:00,8386
2019-08-20 12:49:00,8463
2019-08-20 12:59:00,8538
2019-08-20 13:09:00,8604
2019-08-20 13:19:00,8679
2019-08-20 13:29:00,8747
2019-08-20 13:39:00,8814
2019-08-20 13:49:00,8881
2019-08-20 13:59:00,8934
2019-08-20 14:09:00,9000
2019-08-20 14:19:00,9046
2019-08-20 14:29:00,9117
2019-08-20 14:39:00,9145
2019-08-20 14:49:00,9196
2019-08-20 14:59:00,9236
2019-08-20 15:09:00,9236
2019-08-20 15:19:00,9236
2019-08-20 15:29:00,9236
2019-08-20 15:39:00,9285
2019-08-20 15:49:00,9285
2019-08-20 15:59:00,9285
2019-08-20 16:09:00,9075
2019-08-20 16:19:00,8747
2019-08-20 16:29:00,8916
2019-08-20 16:39:00,9278
2019-08-20 16:49:00,9227
2019-08-20 16:59:00,9077
2019-08-20 17:09:00,9163
2019-08-20 17:19:00,9306
2019-08-20 17:29:00,9305
2019-08-20 17:39:00,9291
2019-08-20 17:49:00,9236
2019-08-20 17:59:00,9169
2019-08-20 18:09:00,9111
2019-08-20 18:19:00,9037
2019-08-20 18:29:00,8956
2019-08-20 18:39:00,8877
2019-08-20 18:49:00,8780
2019-08-20 18:59:00,8692
2019-08-20 19:09:00,8618
2019-08-20 19:19:00,8533
2019-08-20 19:29:00,8449
2019-08-20 19:39:00,8358
2019-08-20 19:49:00,8240
2019-08-20 19:59:00,8135
2019-08-20 20:09:00,8033
2019-08-20 20:19:00,7912
2019-08-20 20:29:00,7839
2019-08-20 20:39:00,7730
2019-08-20 20:49:00,7630
2019-08-20 20:59:00,7521
2019-08-20 21:09:00,7472
2019-08-20 21:19:00,7422
2019-08-20 21:29:00,7426
2019-08-20 21:39:00,7394
2019-08-20 21:49:00,7350
2019-08-20 21:59:00,7305
2019-08-20 22:09:00,7281
2019-08-20 22:19:00,7234
2019-08-20 22:29:00,7285
2019-08-20 22:39:00,7289
2019-08-20 22:49:00,7318
2019-08-20 22:59:00,7310
2019-08-20 23:09:00,7289
2019-08-20 23:19:00,7264
2019-08-20 23:29:00,7217
2019-08-20 23:39:00,7217
2019-08-20 23:49:00,7208
2019-08-20 23:59:00,7200
2019-08-21 00:09:00,7200
2019-08-21 00:19:00,7191
2019-08-21 00:29:00,7174
2019-08-21 00:39:00,7156
2019-08-21 00:49:00,7143
2019-08-21 00:59:00,7147
2019-08-21 01:09:00,7134
2019-08-21 01:19:00,7120
2019-08-21 01:29:00,7116
2019-08-21 01:39:00,7116
2019-08-21 01:49:00,7102
2019-08-21 01:59:00,7093
2019-08-21 02:09:00,7088
2019-08-21 02:19:00,7084
2019-08-21 02:29:00,7061
2019-08-21 02:39:00,7056
2019-08-21 02:49:00,7028
2019-08-21 02:59:00,7023
2019-08-21 03:09:00,7004
2019-08-21 03:19:00,7000
2019-08-21 03:29:00,7004
2019-08-21 03:39:00,6995
2019-08-21 03:49:00,6985
2019-08-21 03:59:00,6971
2019-08-21 04:09:00,6966
2019-08-21 04:19:00,6961
2019-08-21 04:29:00,6956
2019-08-21 04:39:00,6951
2019-08-21 04:49:00,6937
2019-08-21 04:59:00,6937
2019-08-21 05:09:00,6927
2019-08-21 05:19:00,6932
2019-08-21 05:29:00,6942
2019-08-21 05:39:00,6922
2019-08-21 05:49:00,6897
2019-08-21 05:59:00,6902
2019-08-21 06:09:00,6902
2019-08-21 06:19:00,6892
2019-08-21 06:29:00,6932
2019-08-21 06:39:00,6961
2019-08-21 06:49:00,6937
2019-08-21 06:59:00,6922
2019-08-21 07:09:00,6946
2019-08-21 07:19:00,6932
2019-08-21 07:29:00,6917
2019-08-21 07:39:00,6922
2019-08-21 07:49:00,6912
2019-08-21 07:59:00,6892
2019-08-21 08:09:00,6882
2019-08-21 08:19:00,6882
2019-08-21 08:29:00,6892
2019-08-21 08:39:00,6866
2019-08-21 08:49:00,6856
2019-08-21 08:59:00,6856
2019-08-21 09:09:00,6856
2019-08-21 09:19:00,6887
2019-08-21 09:29:00,6937
2019-08-21 09:39:00,6971
2019-08-21 09:49:00,7037
2019-08-21 09:59:00,7079
2019-08-21 10:09:00,7182
2019-08-21 10:19:00,7251
2019-08-21 10:29:00,7330
